well_id,n,anchor_rmse,pf_rmse
999daf80,3564,5.121625403452367,3.1938957718806336
9a6b0392,4255,6.974051133501153,6.983011226173797
9a8ae0d6,6294,5.937216688673599,15.893409576134985
9a95e33f,6447,32.28932813245856,9.774310342922458
9ab94eeb,4442,8.205724523051869,17.296390725202926
9ad5410a,4205,8.784377249544983,5.867937467029994
9ae248be,5271,8.107003944596206,4.491870747449294
9af1ffd0,3525,18.128053838502368,13.092363930215457
9b5b61c1,5532,5.429982209622746,8.692665142630466
9b9e3b49,5118,7.923721572593473,4.2277123569730355
9bd2bba3,7439,15.673287472863077,4.250631369679602
9c211c53,7265,6.466506541772609,15.580100660672615
9c350a6a,6052,17.397946606336834,24.56523489310696
9c8375f7,3674,5.917156069883692,4.102284416631732
9d072e4c,5107,9.990804668905984,14.371359153326006
9d3ec64c,3480,9.187876827833358,11.538021108271696
9d4272e3,4030,17.76831335353228,11.129457172399345
9d5e14d4,5400,28.543156532728414,10.637298217226503
9da441ba,5783,15.618529769468404,17.95587902954065
9dede370,6297,18.676124657054373,16.690091119602616
9def2eb2,6003,7.253592864593499,8.551695810779954
9df1b1f9,4701,12.592269852167446,25.736408792767307
9dfff011,4319,4.8459695911212535,9.895794469696364
9e3e364d,4290,4.097267023631261,10.874357810107497
9efc812e,4450,7.747022854046375,14.25398111273906
9f0c7bae,2542,7.898258335635161,4.797755386031056
9ffce529,5212,11.084878093703349,4.9985612035210645
a0383629,5832,8.416225361246278,30.223175271862726
a056d01e,6557,8.584211201864289,9.531744410266477
a08d9e63,3685,21.46258569009769,9.264939014396134
a0b83014,5035,17.51843897699374,5.822710811976201
a0e92ed6,4897,8.114542367589692,27.247088023847866
a15bc102,3236,2.578928597930721,10.230637737273517
a247e7cf,5674,4.201165296490171,10.395182212413784
a2e8e7f6,4760,10.698430341162505,28.891266131019773
a3518960,4967,7.100675858286987,29.46522529250456
a3f71395,5543,15.089395383508826,7.527856277550929
a4719920,5884,7.205451003735877,13.485498632321892
a48640d9,4532,21.626612771414322,6.095536006014775
a4cdbb0f,5204,11.150021440885437,9.46226213333974
a4f989c2,5385,10.578786672639087,31.815837758881205
a5aa7973,4616,14.159778554983863,19.421712542580643
a5e6f7dc,5649,6.350818327780091,11.760385088489015
a612d5a0,5329,19.256901319606147,9.72752239416375
a622ce4d,6298,14.236097814848373,7.819060684913991
a645da9a,5153,8.951092580974047,24.121566424280797
a692b17e,3566,13.138061444708827,5.611225942274242
a6b8ac67,5453,10.875902281234387,4.846873199320564
a6ed2eff,5275,8.632582794631363,8.349775014586228
a6f967fb,4670,13.762814229045636,8.242999392409914
a76db406,4672,3.7043201708377427,23.247173996953343
a7744f5b,4377,13.084948643934053,9.246425051499251
a783cc24,1889,26.72523186448825,24.408881511986422
a79fd2e7,4404,12.374341369091132,20.056040352528722
