well_id,n,tw_corr,anchor_rmse,A_rmse,As_rmse,B_rmse,frac_gr
2d196986,6474,0.8029595517048833,11.991317360702503,46.69431169716295,29.667665939042692,40.637537896617545,0.9871794871794872
2d2d0c6b,5045,0.6964598072528638,3.045945300727323,27.144595214804813,4.589424092248427,36.20194439280246,0.37482656095143707
2d35f86d,4896,0.6308851064968758,11.216196779664774,40.590401837675294,20.19339301014704,33.02667912843269,0.7465277777777778
2d9f6cb9,7338,0.7898337923643097,9.908706063856238,47.37919581254592,28.56903232545857,33.033042587319265,0.9637503406922867
2ddad940,5331,0.7388273256602846,7.645816438023014,55.22832906037444,35.08384575790586,61.89561242646982,0.8362408553742262
2e29e833,5428,0.8394885163903676,4.3076518266215045,52.95481943923809,20.124490849347513,50.23399421577992,0.955232129697863
2e43c2ea,5698,0.7590838516232823,7.487396669090343,42.62966796085539,21.7020940867484,31.106573757377003,0.6491751491751492
2e63d9de,4699,0.883100164116894,13.77390817425645,48.02031929977421,36.12596243336004,37.20312506896144,0.8444349861672696
2ee0235b,5556,0.8323123508666098,6.80295371229703,47.50403947376132,28.223999980371083,47.981592259639406,0.8824694024478041
2f19d536,3088,0.6179747097123418,6.535598394413745,37.68154206551557,12.963485239187435,24.5177728784063,0.626619170984456
2f8e53c3,2594,0.7882857698863798,3.293055138227308,40.49283057276804,4.437293385679018,82.27428065703702,0.579414032382421
2fa01aa6,2174,0.7949448956709836,18.77741961251621,46.26791377585763,23.828737017846457,47.893270175995234,0.6030358785648574
2fd68f7b,4730,0.8879432147664,60.74015262396321,66.82033654101606,60.74763687605858,134.2098738864055,0.386046511627907
2fe023be,4221,0.8046336512766197,12.90931147808348,47.711920414180135,32.08576683448593,48.84035574090677,0.5517649846008055
