well_id,n,anchor_rmse,pf_rmse,best_cand
6767c111,6783,17.475154063370617,15.022411576707317,0
67847288,7429,11.461290028070946,11.21320176719042,0
67a8da4a,4911,14.48691836331104,7.1977203073641185,1
684a6fc1,9818,24.030978453294004,6.1946898675729365,2
698930d1,4741,10.389172214568049,3.312702341400031,0
699ea575,4120,10.392889600471305,5.57162999719054,0
69c1bdad,2714,9.789958199101882,11.152670783369272,2
69e41fa6,5772,5.861732687565972,6.878144118468106,0
6a0ff78e,6465,11.350827388917207,5.4348582239123475,1
6a8fa194,3017,8.348329338921092,15.97773403327713,0
6ae68655,4204,5.259877371830794,15.52649550874049,2
6d1d74e1,5830,11.887571200184345,27.049002252484005,1
6d590e26,6096,8.629685403348205,8.469369003606708,2
6d6d93af,3595,32.195372520142506,6.768047043674899,1
6dbe4b60,4648,8.699464045404161,7.11594550497184,2
6e6d122c,5632,9.11700946941914,5.898903194046177,2
6e9ccd38,8282,12.23949279951463,2.6646436303824874,0
6ea22614,5971,6.4753183432909225,4.199411376059426,1
6ede926a,4938,7.686767373145472,4.333833045719072,0
708caea9,6548,34.916458237909005,42.98823409830442,2
70925e23,5947,14.784803005082047,31.931818065263524,0
70e1788b,9285,7.159206283115686,4.224184814569691,0
71642c7d,4648,11.901230993511438,3.439602400116608,1
71ccf778,2698,5.388651839136806,4.219934852683871,1
7224331b,6063,4.338260107312621,11.208054348554512,1
722cf0d8,5143,11.127293106426961,4.528084261602493,1
7256229b,5415,6.6453924693055635,9.605453535374345,1
726f3dc2,6723,6.931383638655225,4.3216718358852555,2
7271dd80,4340,8.313957865645467,3.7245471069628953,1
727a3a10,4397,12.36395803493887,5.274203809433522,0
729665c0,4263,8.662513145164612,3.039354511337101,2
729e9750,5919,8.825983755646552,2.8371421575095166,1
729f4217,6195,16.25171177822061,3.3272023248849534,0
72dd8501,5193,6.0720820352358595,1.7384114272045477,2
73348914,4221,10.691729206195715,19.209126192026396,2
739a914f,5505,13.540022100878758,5.189874746313142,0
73b1447d,5670,13.404843871674935,6.716793663573511,2
74b6186b,3405,9.007196786463387,4.491475024673567,2
75c20ec7,5361,11.054465755153933,4.906935282902105,0
75cd5f11,4946,5.260066074409697,3.865006805054586,0
75d20a82,5067,17.230705080539593,6.242202972985323,0
76201745,4448,7.881811891978768,5.53001708238452,0
764072a5,2949,6.358306065218297,10.106176398256826,0
77b0d905,4174,13.048365351893997,6.044044527578316,2
77e4821c,5393,19.218605395377665,6.075244330190216,1
7850c72e,5497,12.350659981673207,19.73535311333967,2
78a4a386,5119,5.866186376682608,4.653785215388498,2
79507629,5302,12.57032003546627,4.544047391804154,1
796dbd4c,6248,4.867507118040292,9.648900712075594,0
7987f2f2,3705,12.030471815010397,25.11428201369636,2
7993a768,5487,8.94458476658435,10.650018562814271,2
7a5660b0,4998,13.453411559639392,10.129930256876687,1
7acda2df,3091,13.841227690699123,2.530781064787113,1
7b2c7b3c,2584,6.17273385674935,3.4177041417245015,0
7b38844c,3749,7.388349907150671,8.975118527876996,0
7bb17b96,3922,17.009046194531738,5.278629668439869,1
7c607683,5328,16.864753655466934,4.033631500049374,2
7cbbd047,5121,12.532698729088267,4.2120388956452,0
7cd4bb31,6439,5.9143797077311655,3.022784460463109,1
7d50373e,5122,14.288140886490114,4.074671230155844,0
7d57c75d,4405,14.198113996829493,12.316460856492032,1
7e208414,4226,6.381931414565357,7.900157975970306,0
7e721392,6174,40.331826473951956,8.018858415605425,2
7ff89f8f,7337,14.155555516103233,12.082609688086961,0
8050c789,3077,7.786449457719408,2.3287321046218414,1
807f0298,3747,8.853825493010934,5.032684307922203,2
811f52b3,4836,4.598301010999275,6.144771653523989,1
81bf5923,4543,31.31927935297995,31.574509809117238,2
81fc01c6,5909,15.007610097527794,17.050326512405427,1
8255c867,3589,25.379544413656888,4.159448233787495,1
82aab6d2,6140,16.359385167102737,5.491725648299182,1
82fcf37c,6014,6.562385974432521,3.0003903080117995,0
833af382,3628,11.932419080398546,6.818192109383558,2
8382f4b6,4967,35.957613544757436,3.5664660721880797,1
84633df4,4972,4.736172446701271,16.717044308751856,2
8478df29,4857,14.043024034272376,9.657375985795394,2
84815d5a,3647,18.796385252137515,14.386096365184011,2
84c3b497,5312,18.960394713110585,24.904342619699744,2
85380836,6618,14.16579981313258,5.372996237732861,1
8612b37f,5165,19.617069448970486,28.221563589556293,0
861e71df,4700,11.539564677986593,12.568963752898338,2
86454a6f,7964,70.26338513734783,56.01911880251554,1
8648abae,4244,6.857839767871924,12.06001830966474,2
865033f8,3557,5.940308678128904,3.030270366075,0
87695469,7003,7.051593014629924,6.067068082806958,1
877ed19c,3708,3.961990141908008,7.1351820437936455,1
87aa3730,5607,9.116484132166912,2.1509377457915915,2
884ecb5f,6724,19.928910115404566,1.941084063733845,1
8902c3f6,4959,8.832044207317482,11.170121769958763,2
896d15b9,4279,29.78460727060298,6.055240435913935,0
8995c945,6724,17.049572930743697,12.20699637098079,2
89969c7a,4947,8.235332474787521,9.639192518877557,0
89f1085d,5994,27.630506752261244,7.595373012048759,0
89f36adf,5292,4.477972454313123,6.457651420763865,0
89fdb2f2,2031,1.6866180518953557,2.7032107920209003,0
8a3da6d1,4593,9.412246097229765,8.32301452674343,2
8a89da23,3935,24.252456304947117,2.5998202937498243,1
8a9c8932,4663,2.3969295087935425,2.8984024682957172,0
8ac2f237,5319,16.45119897844976,4.904397940077638,1
8b12bab6,5234,15.811256392108719,9.48014712596566,0
8b5be31b,5672,14.42858472653754,6.718219789224176,1
8b95d6d1,1731,12.821591683060278,9.985673850050121,0
8b9d8326,6163,6.582552988433189,9.952640219003353,0
8bb9c1e6,4546,5.877089429163017,6.316587824400902,1
8bda1a11,5981,12.860573075338545,2.6771827304587257,2
8bfa881d,4089,24.907656478671402,8.423655481854961,0
8c167025,5368,12.842100494100917,16.87546789038206,1
8c8348e8,3888,6.541121071059431,6.426491024317794,1
8cc21f01,4044,5.692405675014437,17.0763358304944,1
8cc800b3,6576,13.894631430456734,24.199668567672372,0
8d5d46d7,5755,14.448678432466647,7.34960221197581,0
8d92cb49,3589,7.261615385751236,3.6393031375056744,2
8f201368,6349,31.179492905922075,6.156138912219387,2
90386ee4,3840,10.152954610245539,6.1602112715805655,0
