well_id,fold,n_rows,hidden_length,known_length,model_rmse,model_mae,model_bias,model_p95_abs_error,anchor_rmse,anchor_mae,anchor_bias,anchor_p95_abs_error,rmse_diff,final_delta_z_from_ps,mean_abs_dz_step,std_dz_step,mean_abs_dxdy_step,curvature_proxy,azimuth_range,vertical_shape,curvature_shape,trajectory_shape,anchor_dominant,lgbm_kills,anchor_blown
8bda1a11,0,5981,5981,1457,12.7164083615086,10.774115295624854,2.958533519281006,24.20973224572117,12.860573075338545,10.788314663100095,2.323619796022169,24.5,0.14416471382994445,-209.6200000000008,0.035224080267558126,0.01973354568646366,0.9992068212137238,0.005156721806584247,0.16226289435150543,downward,smooth,downward_smooth,True,False,False
a15bc102,2,3236,3236,1888,2.4041183411449962,1.756907840735759,-1.2626818674726863,5.195259129510305,2.578928597930721,1.6936372064274734,-1.5694035846719938,5.9099999999998545,0.1748102567857246,116.76999999999862,0.03608037094281278,0.01074790664430844,0.9993090128891002,0.005393719705568824,0.09242377856317274,flat,smooth,flat_smooth,True,False,False
ccedb12b,0,4401,4401,2026,10.41942256680117,9.265926553484983,-6.137319673174212,17.886783373371145,10.609060511646556,9.48189275164688,-6.254280845261792,17.959999999999127,0.18963794484538532,150.92000000000007,0.035156818181818296,0.018488509805675964,0.9992551112777168,0.005490931339780592,0.19460666040408903,upward,curved,upward_curved,True,False,False
fd3b4faa,0,5022,5022,1934,7.2568625447339565,5.7919373845874915,-3.337505037272032,15.103527052464415,7.446926041471426,5.955967741935509,-3.357867383512628,15.6200000000008,0.19006349673746925,168.34000000000015,0.033977295359490574,0.020766603511841297,0.9992390956606028,0.004919780207966276,0.22029232127585163,upward,smooth,upward_smooth,True,False,False
3c3dbcbc,0,5069,5069,1842,8.102000803327217,6.915013566389062,1.264685693423031,14.696098854000217,8.29349171896155,7.123116985598751,0.4242690866047262,15.982000000000687,0.19149091563433274,125.60000000000036,0.02493685872138967,0.01694885573633486,0.9995641516552571,0.005735824917322885,0.13609960865659354,flat,curved,flat_curved,True,False,False
463c38f2,4,4460,4460,1588,6.1222216894409165,5.237875718233725,0.4770822702512126,10.401537276269664,6.316346789980795,5.538295964125809,-0.22250672645835368,10.219999999999345,0.1941251005398783,189.89000000000124,0.04377214622112588,0.021381096712949684,0.9988800864275903,0.005426950919894357,0.2275582296559615,upward,smooth,upward_smooth,True,False,False
26d3a96a,4,4721,4721,1744,8.826467732751178,7.7503441192645885,-6.8650810120097265,14.27314225947157,9.063491001698889,7.881991103578549,-6.280279601777882,15.039999999999054,0.23702326894771097,186.82999999999993,0.03957415254237268,0.01824761446336983,0.9990670796637467,0.005790560106717301,0.17536922541293176,upward,curved,upward_curved,True,False,False
ebe69318,0,4976,4976,1742,4.557833967508309,3.8100347162653603,1.7236756058115665,9.01436200750868,4.825325809935079,3.8075763665594855,-0.1044614147909875,8.789999999999509,0.2674918424267707,-116.31999999999971,0.025664321608039893,0.020795912677524085,0.9995259193877768,0.005287816889275562,0.2494871102950813,flat,smooth,flat_smooth,True,False,False
5397ceb1,0,5255,5255,1556,8.975772918776942,7.48774776205701,1.263731661215642,17.748158211847112,9.25091584943266,7.204058991436694,-1.5106850618463716,15.859999999999308,0.2751429306557185,-198.3000000000011,0.039569851541682806,0.021361705924122263,0.9990758580334425,0.0054280299497067456,0.19324555684030242,downward,smooth,downward_smooth,True,False,False
9e3e364d,4,4290,4290,1519,3.814244839808365,3.162434915133162,1.8046319634623516,7.092309689804185,4.097267023631261,2.8285454545453934,-2.103268065267844,7.996499999999916,0.2830221838228959,-183.5500000000011,0.04278386570296106,0.021876103807912606,0.9988614705380005,0.005367411321740154,0.24218085000777823,downward,smooth,downward_smooth,True,False,False
f021b650,3,3739,3739,1871,6.395375318857251,5.266241114062396,4.071912184752572,12.106425554711677,6.684494210561717,5.649649638941174,5.634982615672943,11.229999999999563,0.28911889170446603,185.82999999999993,0.04970037453183538,0.013869610063973518,0.998683781955145,0.005375526095180401,0.21659165136243352,upward,smooth,upward_smooth,True,False,False
a76db406,4,4672,4672,1779,3.409251790250482,2.732277347256925,1.8198352123750705,6.9789238143512184,3.7043201708377427,2.4896104452042005,-2.485008561642469,7.51349999999947,0.2950683805872605,-116.69999999999891,0.025204453007921512,0.011234758125063908,0.9996395634763993,0.0053448363197976835,0.14189705455759782,flat,smooth,flat_smooth,True,False,False
2f8e53c3,1,2594,2594,1539,2.9972000855509875,2.676015420606611,-2.330663821563404,5.847729654870452,3.293055138227308,2.388037779490768,1.694406322281439,7.43999999999869,0.2958550526763206,-62.56000000000131,0.02422676436559958,0.013428926410509943,0.999634156489548,0.004911548561494936,0.16085985533448266,flat,smooth,flat_smooth,True,False,False
d543916f,2,4799,4799,1482,9.903686144358687,7.985054371074171,-4.6026893056174885,18.81679616430572,10.200221672654065,7.706882683892296,-6.501806626380203,18.770000000000437,0.29653552829537766,-162.38000000000102,0.034160066694455565,0.018853058190324613,0.9992645227810246,0.005512315544424572,0.2306735217420688,downward,curved,downward_curved,True,False,False
865033f8,4,3557,3557,1746,5.638993175397555,4.371674286043368,4.071563521609808,11.085832622410088,5.940308678128904,5.085111048636522,-0.19172898509996314,10.40399999999972,0.30131550273134877,109.31000000000131,0.030731158605174537,0.014059361012008038,0.9994453399804774,0.005283890556133724,0.14914330489288163,flat,smooth,flat_smooth,True,False,False
1bcb2fcf,2,4524,4524,1678,5.884968654714672,5.054156242929345,2.9156727335787767,11.01732858356381,6.2062031463179,5.4652984084878335,4.452057913350728,9.188500000000472,0.3212344916032288,145.63000000000102,0.032184390891001884,0.015484069381077535,0.9993778567454746,0.005540664864693101,0.21906846622494514,upward,curved,upward_curved,True,False,False
b04b58a3,0,3402,3402,1827,12.729599784601211,10.485652008140667,-4.592322749605411,21.234252902047956,13.058667367524363,10.544162257495614,-5.345449735450478,22.0,0.32906758292315175,-132.8199999999997,0.040973243163774396,0.02488524650704849,0.9989435966564657,0.005351442182327134,0.19131434216329724,flat,smooth,flat_smooth,True,False,False
4e050c92,4,3705,3705,1531,6.426360074494641,4.536378377665189,2.2925978694018356,13.889520520583021,6.760683545123174,4.699427800269788,4.123616734142836,14.907999999999808,0.33432347062853296,-106.07999999999993,0.028631209503239545,0.012396006204075409,0.9995319115213134,0.004961851403454494,0.14105072785433959,flat,smooth,flat_smooth,True,False,False
2d9f6cb9,1,7338,7338,1289,9.570443400959936,7.63492848376094,-6.312721894218226,17.57383060015363,9.908706063856238,8.360944399018532,-8.016894249113834,15.959999999999127,0.3382626628963017,201.0599999999995,0.02773068011448834,0.01796304881109543,0.9994793549710753,0.005482420650780854,0.1934698549817664,upward,smooth,upward_smooth,True,False,False
8b9d8326,1,6163,6163,1669,6.243204103689536,4.070909805621157,3.1375373735464946,13.790860661876282,6.582552988433189,5.108718156741594,0.7142706474126416,13.469000000001138,0.33934888474365366,-174.79999999999927,0.029198312236286342,0.01829136551080924,0.9994466898859581,0.005483430318325161,0.2728544678475546,downward,smooth,downward_smooth,True,False,False
5cb483ac,1,3852,3852,1354,5.747021299570594,4.202013300433301,3.707417912253942,12.927416488315519,6.114075023717169,5.160155763239877,-1.8525545171349058,12.270000000000437,0.367053724146575,-113.06999999999971,0.029714359906517863,0.021590863525543305,0.9993530523077134,0.005460528145100049,0.17094817075470714,flat,smooth,flat_smooth,True,False,False
fae0c593,1,4403,4403,1744,10.59962757590658,9.627309717186732,-1.4310505428301112,16.66886282942669,10.97095627674098,9.907594821712577,0.79602089484348,18.437999999998823,0.3713287008344004,186.34000000000015,0.0426351658337116,0.022379798001504022,0.9988692231195176,0.005592086490418627,0.2614733244847842,upward,curved,upward_curved,True,False,False
7cd4bb31,0,6439,6439,1520,5.524789387292778,4.242969464075264,-0.9139628893347163,11.900540637472659,5.9143797077311655,4.7372091939739525,-2.1279686286684676,12.460999999999144,0.3895903204383879,-231.09000000000015,0.03589158123640878,0.014546218418764106,0.9992660738489488,0.005322940914374801,0.16331605898001222,downward,smooth,downward_smooth,True,False,False
