well_id,n,anchor_rmse,beam_rmse
9da441ba,5783,15.618529769468404,14.326660979472843
9dede370,6297,18.676124657054373,16.589812363239844
9def2eb2,6003,7.253592864593499,7.865829945341249
9df1b1f9,4701,12.592269852167446,8.986403442061643
9dfff011,4319,4.8459695911212535,6.159971470796521
9e3e364d,4290,4.097267023631261,4.701836521660943
9efc812e,4450,7.747022854046375,7.960988461959572
9f0c7bae,2542,7.898258335635161,8.25784373008607
9ffce529,5212,11.084878093703349,9.89852718051171
a0383629,5832,8.416225361246278,8.844268587870204
a056d01e,6557,8.584211201864289,9.034181972086945
a08d9e63,3685,21.46258569009769,18.47077795307493
a0b83014,5035,17.51843897699374,17.79141559634196
a0e92ed6,4897,8.114542367589692,8.042519599968784
a15bc102,3236,2.578928597930721,2.866474468765225
a247e7cf,5674,4.201165296490171,6.272994431469953
a2e8e7f6,4760,10.698430341162505,11.496641101280115
a3518960,4967,7.100675858286987,7.680983862609648
a3f71395,5543,15.089395383508826,18.145596653063425
a4719920,5884,7.205451003735877,5.780797885791177
a48640d9,4532,21.626612771414322,19.876944202834174
a4cdbb0f,5204,11.150021440885437,11.043495291951277
a4f989c2,5385,10.578786672639087,8.626473225967136
a5aa7973,4616,14.159778554983863,13.137360556471103
a5e6f7dc,5649,6.350818327780091,5.079683545932685
a612d5a0,5329,19.256901319606147,17.905935553701735
a622ce4d,6298,14.236097814848373,12.836498452200557
a645da9a,5153,8.951092580974047,8.625733044908387
a692b17e,3566,13.138061444708827,12.839369638571867
a6b8ac67,5453,10.875902281234387,8.98410485056846
a6ed2eff,5275,8.632582794631363,8.52640105533277
a6f967fb,4670,13.762814229045636,9.996481453009745
a76db406,4672,3.7043201708377427,8.376712937310124
