bias60,bias70,bias80,well_id,c_oracle,known_n,bias_mean
781.9226678152285,-224.9150213607794,-58.25351581992583,c66be2b8,-14.5,2053,166.2513768781744
1344.447308643261,-122.29028859828128,165.3439607644792,c6797dd7,0.5,1617,462.5003269364863
1665.990984641097,-133.74526825914418,-25.89800000049344,c6b782a4,-9.5,1798,502.1159054604864
865.274362655344,-25.765982373910138,22.663037224309484,c6c96179,4.0,1809,287.3904725019145
183.436657843104,107.51754218934371,-36.46431194082351,c70c0e01,-0.5,1745,84.82996269720807
836.3978872123647,-70.4074928674338,52.037653388556436,c84c65be,4.5,1747,272.67601591116244
-198.64263335049466,-18.74853015493013,1.1380718245664267,c8d9680c,30.0,1460,-72.08436389361945
38.576721372025204,64.4565729468109,-74.07771944946872,c908edd0,-2.5,1458,9.651858289789127
368.54539013409715,-3.2860702639425883,-16.427232622774877,c9578d27,9.5,1715,116.27736241579323
6.544744697354532,-9.84200817436514,-9.803521220036005,c96c018a,11.0,1443,-4.366928232348871
664.1958628823106,962.3184544794208,-21.719194369613618,c99f9fae,-6.5,2033,534.9317076640392
277.4636000941542,29.462020386041846,-8.278990697431796,c9e6734f,6.5,1653,99.54887659425474
1841.9877071376893,53.296932201650826,176.12758858550762,c9e980e8,-16.5,1903,690.4707426416159
647.2529742169778,-142.3425251098734,5.912652144455241,c9fedcf3,8.0,1693,170.2743670838532
9372.833501861545,98.27583768973416,-10.423369275275743,cad13e8f,-6.0,2018,3153.5619900920015
3059.695832857249,-122.48339777603948,55.7501543757248,cb34231f,9.5,1901,997.6541964856448
66.92162362966458,61.87035473763317,11.80245862195869,cb879f40,7.5,1589,46.86481232975215
-3023.7646101992805,14.132821542625743,-11.715434173446809,cbb406b5,6.0,1807,-1007.1157409433672
-70.90558176463567,-11.60988660293449,-12.351623124024847,cbe51de1,1.0,1399,-31.62236383053167
450.9274860363209,-6.27275330097857,-68.05107894632916,cbe62450,8.5,1600,125.53455126300439
116.74822848838564,40.443736706391824,-22.989587357335353,cc08aa63,8.5,1744,44.734125945814036
66.76236247558148,-4.834239305233478,-27.434710874672632,cc8a1d57,-13.0,1683,11.497804098558456
375.16633675159983,254.06134871190238,-72.9123332547639,ccedb12b,-3.0,2026,185.4384507362461
1098.910278204252,-104.54062855920974,19.678998308303314,cd7f1687,-3.0,1749,338.0162159844486
562.0735651951645,-30.959794775901756,-14.211411079596882,cda7eb37,-1.5,1647,172.3007864465553
392.2740042424213,0.14208567083546178,92.59046257084394,cdc31d65,4.5,1768,161.66885082803358
809.0567913250563,-45.92200733143134,18.422481637274892,cdc60a53,4.5,1753,260.5190885436333
230.1123519074289,-28.080263440155942,14.200238618269621,ce55ba43,8.5,1554,72.07744236184753
2307.1622659018944,98.54346688201578,-37.24143751476617,ce8399b7,-6.5,1933,789.4880984230481
3344.9306732560817,42.243657780886245,11.674934949975103,cf50c9d1,-17.5,1776,1132.949755328981
1265.1906829142422,85.52454123633989,-40.09127396406729,d00e7eb9,-4.5,1617,436.8746500621716
812.5698507901071,-1030.5953235921259,16.4995739699565,d011f41b,-5.5,1639,-67.17529961068742
1353.921546296796,86.82705648130765,-15.431707901095425,d07aed8f,12.5,1752,475.10563162566933
133.94121989793646,72.8557024512613,-205.01864785753966,d085e611,2.5,1661,0.5927581638860318
59.947860363398384,115.67382696792447,29.45873835676149,d0a0e7b5,4.0,1607,68.36014189602811
-18.744606065619674,-7.3365861429559995,26.343648283825768,d0a43760,6.5,1461,0.08748535841669873
5855.876516652988,-41.69118982845498,-40.84178754464418,d0cb63ae,-25.0,1636,1924.4478464266297
-57.375773230142045,120.8655397284495,-6.989984779071226,d114d9c2,-10.0,1337,18.833260573078743
351.08575692333267,589.8245520054875,251.18828343384075,d1457cc5,0.0,1523,397.3661974542203
1225.825522475595,-15.651363627611154,83.58442453846538,d1ecf309,8.5,1696,431.25286112881645
248.28654750463235,14.850471280109662,-22.438439253646028,d1ee630d,3.0,1589,80.23285984369865
1161.9524763377262,186.04688719263638,-1.8418891178540653,d217e0c5,-0.5,1875,448.7191581375029
164.1225060251208,86.5889850887116,-0.13600624725300897,d24ff243,8.0,1475,83.52516162219312
-5052.751331561076,-30.44912329152906,-58.610872428632796,d273674e,-8.5,1839,-1713.937109093746
-64.53978948186541,-81.23889863353725,-3.928724411243795,d2f3b1ab,10.5,1437,-49.90247084221548
39.27512182336561,-43.74053707372034,-6.187541766549815,d3df146b,3.5,1465,-3.550985672301515
943.0146280352645,89.194207552498,114.80747254087882,d40f61d5,0.0,1841,382.33876937621375
1424.9252438490794,-19.496822565684056,-32.54501429348801,d41beaf2,-3.5,1839,457.62780232996914
696.5682210690314,1670.8890159023915,93.70164857161448,d463e527,-1.5,2224,820.3862951810124
1512.4757115449215,-61.34477943052253,-59.924249287312584,d4f60a28,-11.5,1934,463.73556094236216
191.48324313798113,92.8716208014166,25.678388060697273,d50c649a,1.0,1675,103.344417333365
481.51621971728093,-64.01075059914231,95.79096801383758,d543916f,4.5,1482,171.09881237732543
-106.39455160992951,-32.206688302205826,8.99846611681679,d5df0ff5,-2.0,1458,-43.200924598439514
807.116992166283,19.482251855451974,-13.713118778330442,d60430e6,-2.0,1665,270.9620417478015
-26.105793798020184,161.40544232506085,115.86527129446068,d63196fe,-14.0,1371,83.72163994050045
131.4390269070704,-8.600662580480664,2.3978709720695073,d6c320d9,12.0,1494,41.74541176621975
190.54998944406213,-39.984279290935255,25.036791758449006,d6dd7330,4.0,1467,58.534167303858624
517.1647475561505,-108.88417380515853,27.356683634011965,d7ba4f9d,-15.5,1748,145.21241912833463
846.114498427249,14.050947001036283,150.03878852836093,d7eb0be8,0.5,1807,336.7347446522154
241.58445169487968,39.38856739344651,-16.71856950047267,d84b621b,-15.5,1752,88.08481652928451
-58.71405405435256,228.75573060420555,-156.77357895517721,d90aa14c,3.0,2123,4.4226991982252555
-9775.618264512857,1232.8577607482055,7.768421826699971,d924e971,26.0,2124,-2844.997360645984
66.79450706733509,-13.608418711701903,-41.159692040244636,d9ae59b2,-9.0,1502,4.008798771796184
710.4330842615052,-5.516623972435171,27.761694313345693,d9d6d94d,0.0,1741,244.2260515341386
901.3602184592202,1.9925480665128972,-1.8514380904567436,d9eca87b,-10.5,1559,300.5004428117588
47.95377577554074,-22.10810780402709,22.1015934170148,da2d4d7c,-3.0,1453,15.982420462842818
84.7108577782278,73.70309828878746,-22.829212214943052,da3bfe4e,-21.5,1558,45.1949146173574
517.3737593121964,9.441585738821946,11.161027819782118,da3cf798,6.0,1747,179.32545762360016
696.1601204892115,54.764805010950475,33.91104272034999,da940160,2.0,1660,261.6119894068373
99.54951239634032,2.5549135883274054,23.061439634004724,dafc88c3,6.5,1615,41.72195520622415
7288.12874347738,-19.75787941432017,7.198095490302094,dbee6c86,-2.5,1745,2425.189653184454
412.86750862941034,135.58991444969666,116.89579141101365,dc5fbe29,1.5,1352,221.78440483004022
1114.9775065556569,21.728388147972495,-131.79334210370317,dc7da28f,16.0,1898,334.9708508666421
558.5027974569464,104.34433806267647,-26.16190254862755,dc7f9757,-11.0,1843,212.22841099033178
1561.0815835537635,66.15007851084528,19.525588620639073,dd168de0,3.5,1791,548.9190835617493
535.8563498793951,144.88185669266645,-2.6343825686810436,dd64382d,0.5,1934,226.03460800112683
239.3754357136261,894.954604281474,92.97226085584103,dd6bc5b2,6.5,2162,409.10076695031375
1334.481720619782,16.287135894902736,-6.032794639001365,dd7d638e,-0.5,1745,448.2453539585611
4913.259342096408,-91.83737948085098,25.63887611034581,ddc790ff,-7.5,1742,1615.6869462419675
28.599552315269186,-7.434442901970937,-44.46698282854817,df71d1ff,-12.0,1651,-7.767291138416639
1326.9525407753356,-203.7682956794088,-51.618179346335694,df73b8f3,-8.0,1839,357.18868858319706
549.5319403944217,3.5723503882841117,-3.960586513996217,df8290be,5.0,1703,183.0479014229032
487.3023041945763,-67.68053711755354,-14.537901902617085,e0079ed1,-2.0,1786,135.02795505813523
1371.8700169645401,-31.64776365323143,-27.355041661991574,e03b45fd,-2.5,1741,437.62240388310573
319.4859123586217,-66.8392029767731,21.563953422375597,e0f36d98,6.5,1738,91.40355426807474
-144.73794398120904,-98.70341169782677,4.959924035346785,e149204f,3.0,1452,-79.49381054789635
173.29063067381122,-13.243298738620053,24.939243517307744,e14d641e,-9.5,1794,61.66219181749964
393.5513662480198,-24.37282988641901,68.71625335296585,e161bd0c,1.5,1864,145.96492990485555
684.1800575337232,-1.8014148791988167,-123.6344164528175,e201fd6d,-12.0,1842,186.24807540056898
2438.506872037461,95.03872347700758,-1.3632791371590103,e25f1537,2.0,1841,844.0607721257699
211.70693042527023,290.30847303923673,52.684885912687726,e2fc7745,10.0,1651,184.9000964590649
-105.43900505460296,43.535763182805105,1.2915857079798887,e32da4ec,4.0,1459,-20.20388538793932
244.1143513618144,-10.138693278385023,-23.55202373930347,e3b34f5b,-2.0,1838,70.14121144804197
227.0523380582933,-61.27468752647804,-1.124970412348585,e45a2a62,10.0,1690,54.884226706488896
4441.559373010454,-79.55969605795948,85.54836948390002,e46f4ef4,4.5,1735,1482.5160154787982
262.76246442330967,-41.11495077353045,24.87490785170919,e4726608,-2.5,1535,82.17414050049614
630.9399325483553,-68.40900436487351,18.463966012227026,e5864244,1.0,1568,193.66496473190296
302.30329308373757,-13.955303288822448,-35.06049090226992,e5c92e59,6.5,1632,84.4291662975484
829.8549806575597,-11.314174679012224,22.501712845641126,e5ff9fd2,4.5,1844,280.34750627472954
713.5566749170181,-41.76979511674439,45.17173083676588,e6c55748,1.5,1487,238.98620354567984
1515.207202963374,-11.619623371107364,-20.22287739404207,e730c32b,9.5,1741,494.45490073274146
1141.5720330809916,-89.53363970629876,1.606600489921398,e737965a,-7.5,1739,351.2149979548714
98.14134014786248,-11.666192660161736,-50.23029299793965,e748dd88,3.5,1452,12.081618163253696
31.504446648092436,42.27943929134195,27.507141764432063,e7818f7a,-9.0,1458,33.76367590128881
781.2344199042374,128.30583651179,46.999156037471444,e7c36e81,-9.0,2124,318.846470817833
1241.1809475030764,-110.32175973560793,-22.60300219120815,e7d0c1de,-3.5,1744,369.41872852542014
826.7750019975142,-239.07396546852794,-19.56604780076629,e85074c5,8.5,1561,189.3783295760733
858.5363549678619,134.72931613722906,3.172327708339234,e97032ad,9.5,2124,332.14599960447674
1217.8169358011494,-298.85127973438307,-15.270463898983154,e9949a23,-7.0,1848,301.23173072259436
190.44556850678882,-358.2242481702883,98.32044930487174,ea0b99b7,-3.5,1700,-23.15274345287592
-971.4620541172425,430.9608953827627,-9.408798447031028,ea3a0e38,5.0,1742,-183.30331906050358
513.6648936100399,38.081176954229434,9.654720526636664,ea41324e,-1.0,1814,187.133597030302
1245.1478700112452,-32.709389159667786,6.842705381040899,eabc711b,-12.5,1966,406.4270620775394
-6.877964770571028,299.61195627629854,282.7505043094608,eac10e86,8.5,1434,191.8281652717294
1395.5654706646133,-81.62466189336087,-189.65364361326468,eafb863e,-1.0,1749,374.76238838599596
874.4805913678655,-16.413752959466184,128.176754032129,eb06a4e7,-3.0,1844,328.7478641468428
263.6986831824429,125.20147271630518,5.372388401597766,eb640a35,-5.5,1745,131.4241814334486
1086.127470525819,-91.77960954195295,0.8990514888884673,eb934281,-5.5,1841,331.74897082425156
62.53346273017505,151.14031790223515,178.6326602063046,eba6605e,13.0,1309,130.76881361290495
247.2838725228139,-142.6383903452026,173.2900258149435,ebe69318,5.0,1742,92.6451693308516
1672.6376569983704,-6.276923760530337,24.255228827506695,ec0d597b,5.5,1836,563.5386540217822
159.14924997155805,4.835631599754835,-29.17444736724774,ec13af42,9.5,1900,44.936811401355044
908.2986590590982,85.06598837243536,1.5425123185873528,ecdab904,12.5,2029,331.63571991670693
901.9995520193854,-55.98720573005199,-10.76000418249815,ecdaf714,10.0,1648,278.4174473689451
497.1350999040367,352.09693074783075,-18.704409470748406,ed6436d6,-5.5,2082,276.8425403937064
62.75483422848319,-57.03826739059118,24.815672127855763,ed6e6e54,-1.5,1337,10.17741298858259
1124.6899740253862,20.41018857245069,6.562142294881476,edf885a3,11.0,1746,383.8874349642394
327.3973818566018,136.6721688962794,221.72116065532524,ee0300f7,25.0,1617,228.59690380273548
603.2382959465328,-26.38165999698344,-10.70963868969514,ee288beb,15.5,1552,188.71566575328475
97.95254975101376,58.77980657064814,-0.24480731076431772,ee4aecac,2.0,1331,52.162516336965865
27.667526502757763,9.535600376360673,7.166525332259831,eeda36f5,-8.0,1401,14.789884070459422
288.2338937652911,29.306195810169044,-27.633030617420467,eeed308d,0.5,1604,96.63568631934656
345.85800016563707,18.12284721484698,21.769252701081594,ef04658e,6.0,1560,128.5833666938552
471.5173318125868,110.91577272892688,-11.12007021023894,ef8e3ed0,-8.5,1413,190.4376781104249
82.87420676548429,36.93461474170451,-158.76572368235222,efde6ac3,-9.5,1661,-12.985634058387808
77.67105058681265,336.3350802777156,140.10489192736566,efe96181,-30.0,1452,184.70367426396464
915.4353877421252,56.063681520458395,-12.987669645330982,f0188a48,-9.0,1969,319.5037998724176
1318.7956444587057,25.360274511252932,-41.11007719562152,f021b650,-2.0,1871,434.3486139247791
388.08684604057885,-88.28760180894048,-62.597476499722426,f03f10fe,-1.0,1678,79.06725591063864
1088.3869393465702,7.266202850084578,-312.79688507214456,f053a1b9,-6.5,1844,260.95208570817005
-113.6482162581637,57.02383327653369,4.988323883137687,f074d277,10.0,1415,-17.21201969949744
877.1911349362113,156.2454865319417,-56.238211465000404,f07d7037,-3.0,2125,325.7328033343842
1251.5420790461235,55.238619160175304,-25.2198503223795,f08774c3,8.0,1745,427.1869492946398
1182.9768746702289,-19.774707513416658,13.00917737182931,f140c2fa,-12.5,1942,392.07044817621386
685.6705230869311,-58.29536463115428,-20.957282068786085,f16e25e3,-3.5,1934,202.1392921289969
840.524247003058,35.31550873840567,23.68762008619265,f2d4c8c9,0.0,1659,299.8424586092188
18.93499677291336,59.294043336369725,14.796748652255102,f321a31c,-6.0,1414,31.008596253846065
1004.7996340737883,-2.3010608174833047,-14.0674301278675,f40cd091,7.5,1610,329.47704770947917
302.9574685003117,21.973015090521105,-21.038276486697914,f439a621,10.0,1874,101.29740236804497
710.2062562982182,50.26048933162224,-29.66616415030292,f49fdea3,27.0,1636,243.6001938265125
6479.985731882777,-165.6654595111233,79.87162311560994,f4d12d23,-19.0,1747,2131.3972984957545
455.78150785416074,25.5427181400042,0.479707897648264,f56d3ace,7.0,1951,160.60131129727105
404.5465181269577,-28.325686329672216,90.62638856641647,f5859199,10.0,1648,155.61574012123398
212.529289738976,-1210.142020562624,48.07322722028034,f5d8aab6,-17.5,2132,-316.51316786778926
756.9225074139719,-3751.1276085342192,-14.011419137485795,f631da6e,-0.5,1511,-1002.7388400859112
701.4332500163131,-32.43098009116221,36.70455120880683,f6824bb0,-8.0,1849,235.23560704465254
327.17713270302295,-244.1741904737741,27.55328420953068,f6bc699b,1.5,1749,36.852075479593175
40.812319196374816,35.85185400414236,97.40813902820345,f6d009f4,19.0,1288,58.024104076240214
-1237.2702925703193,55.2972417754956,-24.026732676414042,f72b268f,-15.5,1514,-401.99992782374585
-18476.368347322616,-129.3534514431212,423.78171116918287,f8662c22,-6.5,1528,-6060.646695865517
378.9564097430708,564.4035952042873,-61.929648571822135,f88ddb26,-30.0,1595,293.81011879184535
-15.330570803280267,-45.32761616451358,-4.410982649041587,f8afa78a,9.5,1335,-21.689723205611813
341.9419053419961,-39.9543736208131,18.782424194240974,f8f59188,3.0,1933,106.92331863847467
494.88884946536166,-19.642054951352044,41.96402639917805,f9fc81aa,-1.0,1515,172.40360697106254
33.27336955238801,30.273545581554675,-6.008522774468654,fa16d114,-14.5,1242,19.17946411982468
-909.7924895610793,-274.9924327593648,41.024951506099946,fa31da94,-5.5,1654,-381.2533236047814
442.0494842070531,88.35681643897674,-3.2199785817124256,fa667be2,-2.5,1502,175.72877402143914
755.7840931933936,-34.56222829213398,-47.451456789412035,fae0c593,7.5,1744,224.5901360372825
1796.7809648095485,260.94183384281695,426.0590410195308,fb03ae90,-27.0,1698,827.9272798906321
1574.5663649654687,38.693631298606334,16.66861170292027,fb0904bd,-0.5,1906,543.3095359889984
540.9943139682507,19.389834637388237,-5.947145272336362,fb3848a1,5.5,1940,184.8123344444342
691.7617891029302,16.766848585896273,-69.16821647560418,fb73b13a,1.5,1825,213.1201404044074
1503.989713170425,-6.3789240305546455,15.337789399380672,fba7683c,-2.5,1651,504.316192846417
920.3624375566123,-60.333257392384816,-27.143377380959397,fbd68d27,-13.5,1723,277.62860092775605
195.53745770432533,40.942827383988174,89.10739379810735,fc03f21f,8.5,1399,108.52922629547362
123.91047741061156,1.6821130300569576,-16.40774519477163,fc0d20b2,7.0,1354,36.39494841529896
1551.32034368107,5.930808153060092,-5.009244904095943,fcfcc902,-4.0,1874,517.413968976678
326.5234791642847,-46.578433963746555,217.0418573999018,fd3b4faa,2.5,1934,165.66230086681333
1131.721916458385,-1.4214340256555362,-125.2980666608929,fd710aea,1.0,1743,335.00080525727884
175.5517609188133,301.432201721824,35.91331228763636,fd8f77fa,15.5,1484,170.96575830942456
1447.0711459552426,-68.61206676093225,27.690862906550745,fde20ecf,13.5,1719,468.71664736695374
816.8793737372433,444.8507042220671,25.41357285741497,fdfd57da,-8.5,2128,429.0478836055751
1024.2699053764586,2.097138632333125,29.769107789187853,febb4411,-6.0,2028,352.0453839326599
-152.38850800205662,133.72862600007036,-5.222819969207055,fef8af96,-30.0,1242,-7.960900657064439
2935.138543535689,26.22413592446825,-95.81926346469474,ff0aea78,24.0,1715,955.1811386651542
954.3647396683507,55.08414737529384,8.163539622700846,ff8bb73a,14.5,1743,339.2041422221151
717.257192972987,28.524157516682376,-151.01869839417716,ffefef30,-6.5,1851,198.2542173651641
